"","HZ","low_bin","high_bin","date","chips","expert","institution","last.in.field","experience.ide","p","chips.all.experts","p.all.experts","expert.date","forecast.month"
"6531","BENI",2,4,"21-02-2020",1,"5","WHO",">2 weeks ago","<5 years",0.05,38,0.2375,"expert 5 21-02-2020","March 2020"
"6532","BENI",20,22,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6533","BENI",20,22,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6534","BENI",20,22,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6535","BENI",20,22,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6536","BENI",20,22,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6537","BENI",20,22,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6538","BENI",20,22,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6539","BENI",20,22,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6540","BENI",22,24,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6541","BENI",22,24,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6542","BENI",22,24,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6543","BENI",22,24,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6544","BENI",22,24,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6545","BENI",22,24,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6546","BENI",22,24,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6547","BENI",22,24,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6548","BENI",24,26,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6549","BENI",24,26,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6550","BENI",24,26,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6551","BENI",24,26,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6552","BENI",24,26,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6553","BENI",24,26,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6554","BENI",24,26,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6555","BENI",24,26,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6556","BENI",26,28,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6557","BENI",26,28,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6558","BENI",26,28,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6559","BENI",26,28,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6560","BENI",26,28,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6561","BENI",26,28,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6562","BENI",26,28,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6563","BENI",26,28,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6564","BENI",28,30,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6565","BENI",28,30,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6566","BENI",28,30,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6567","BENI",28,30,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6568","BENI",28,30,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6569","BENI",28,30,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6570","BENI",28,30,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6571","BENI",28,30,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6572","BENI",30,32,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6573","BENI",30,32,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6574","BENI",30,32,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6575","BENI",30,32,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6576","BENI",30,32,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6577","BENI",30,32,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6578","BENI",30,32,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6579","BENI",30,32,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6580","BENI",32,34,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6581","BENI",32,34,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6582","BENI",32,34,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6583","BENI",32,34,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6584","BENI",32,34,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6585","BENI",32,34,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6586","BENI",32,34,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6587","BENI",32,34,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6588","BENI",34,36,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6589","BENI",34,36,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6590","BENI",34,36,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6591","BENI",34,36,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6592","BENI",34,36,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6593","BENI",34,36,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6594","BENI",34,36,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6595","BENI",34,36,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6596","BENI",36,38,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6597","BENI",36,38,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6598","BENI",36,38,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6599","BENI",36,38,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6600","BENI",36,38,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6601","BENI",36,38,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6602","BENI",36,38,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6603","BENI",36,38,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6604","BENI",38,40,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6605","BENI",38,40,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6606","BENI",38,40,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6607","BENI",38,40,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6608","BENI",38,40,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6609","BENI",38,40,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6610","BENI",38,40,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6611","BENI",38,40,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6612","BENI",4,6,"21-02-2020",7,"4","WHO","never",">5 years",0.35,10,0.0625,"expert 4 21-02-2020","March 2020"
"6613","BENI",4,6,"18-02-2020",2,"1","LSHTM",">2 weeks ago",">5 years",0.1,10,0.0625,"expert 1 18-02-2020","March 2020"
"6614","BENI",4,6,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,10,0.0625,"expert 13 18-02-2020","March 2020"
"6615","BENI",4,6,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,10,0.0625,"expert 11 25-02-2020","March 2020"
"6616","BENI",4,6,"20-02-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,10,0.0625,"expert 8 20-02-2020","March 2020"
"6617","BENI",4,6,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,10,0.0625,"expert 5 21-02-2020","March 2020"
"6618","BENI",4,6,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,10,0.0625,"expert 9 24-02-2020","March 2020"
"6619","BENI",4,6,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,10,0.0625,"expert 3 25-02-2020","March 2020"
"6620","BENI",40,42,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6621","BENI",40,42,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6622","BENI",40,42,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6623","BENI",40,42,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6624","BENI",40,42,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6625","BENI",40,42,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6626","BENI",40,42,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6627","BENI",40,42,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6628","BENI",42,44,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6629","BENI",42,44,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6630","BENI",42,44,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6631","BENI",42,44,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6632","BENI",42,44,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6633","BENI",42,44,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6634","BENI",42,44,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6635","BENI",42,44,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6636","BENI",44,46,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6637","BENI",44,46,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6638","BENI",44,46,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6639","BENI",44,46,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6640","BENI",44,46,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6641","BENI",44,46,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6642","BENI",44,46,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6643","BENI",44,46,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6644","BENI",46,48,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6645","BENI",46,48,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6646","BENI",46,48,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6647","BENI",46,48,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6648","BENI",46,48,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6649","BENI",46,48,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6650","BENI",46,48,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6651","BENI",46,48,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6652","BENI",48,50,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6653","BENI",48,50,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6654","BENI",48,50,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6655","BENI",48,50,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6656","BENI",48,50,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6657","BENI",48,50,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6658","BENI",48,50,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6659","BENI",48,50,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6660","BENI",6,8,"20-02-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,4,0.025,"expert 8 20-02-2020","March 2020"
"6661","BENI",6,8,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,4,0.025,"expert 1 18-02-2020","March 2020"
"6662","BENI",6,8,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,4,0.025,"expert 11 25-02-2020","March 2020"
"6663","BENI",6,8,"21-02-2020",3,"4","WHO","never",">5 years",0.15,4,0.025,"expert 4 21-02-2020","March 2020"
"6664","BENI",6,8,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,4,0.025,"expert 13 18-02-2020","March 2020"
"6665","BENI",6,8,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,4,0.025,"expert 5 21-02-2020","March 2020"
"6666","BENI",6,8,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,4,0.025,"expert 9 24-02-2020","March 2020"
"6667","BENI",6,8,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,4,0.025,"expert 3 25-02-2020","March 2020"
"6668","BENI",8,10,"20-02-2020",1,"8","MSF","<2 weeks ago",">5 years",0.05,1,0.00625,"expert 8 20-02-2020","March 2020"
"6669","BENI",8,10,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,1,0.00625,"expert 11 25-02-2020","March 2020"
"6670","BENI",8,10,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,1,0.00625,"expert 1 18-02-2020","March 2020"
"6671","BENI",8,10,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,1,0.00625,"expert 13 18-02-2020","March 2020"
"6672","BENI",8,10,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,1,0.00625,"expert 3 25-02-2020","March 2020"
"6673","BENI",8,10,"21-02-2020",0,"4","WHO","never",">5 years",0,1,0.00625,"expert 4 21-02-2020","March 2020"
"6674","BENI",8,10,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,1,0.00625,"expert 9 24-02-2020","March 2020"
"6675","BENI",8,10,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,1,0.00625,"expert 5 21-02-2020","March 2020"
"6676","BUTEMBO",0,2,"18-02-2020",20,"13","WHO","<2 weeks ago",">5 years",1,140,0.875,"expert 13 18-02-2020","March 2020"
"6677","BUTEMBO",0,2,"21-02-2020",20,"5","WHO",">2 weeks ago","<5 years",1,140,0.875,"expert 5 21-02-2020","March 2020"
"6678","BUTEMBO",0,2,"25-02-2020",20,"3","WHO",">2 weeks ago",">5 years",1,140,0.875,"expert 3 25-02-2020","March 2020"
"6679","BUTEMBO",0,2,"20-02-2020",17,"8","MSF","<2 weeks ago",">5 years",0.85,140,0.875,"expert 8 20-02-2020","March 2020"
"6680","BUTEMBO",0,2,"21-02-2020",6,"4","WHO","never",">5 years",0.3,140,0.875,"expert 4 21-02-2020","March 2020"
"6681","BUTEMBO",0,2,"18-02-2020",18,"1","LSHTM",">2 weeks ago",">5 years",0.9,140,0.875,"expert 1 18-02-2020","March 2020"
"6682","BUTEMBO",0,2,"25-02-2020",19,"11","WHO","<2 weeks ago","<5 years",0.95,140,0.875,"expert 11 25-02-2020","March 2020"
"6683","BUTEMBO",0,2,"24-02-2020",20,"9","MSF",">2 weeks ago",">5 years",1,140,0.875,"expert 9 24-02-2020","March 2020"
"6684","BUTEMBO",10,12,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6685","BUTEMBO",10,12,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6686","BUTEMBO",10,12,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6687","BUTEMBO",10,12,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6688","BUTEMBO",10,12,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6689","BUTEMBO",10,12,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6690","BUTEMBO",10,12,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6691","BUTEMBO",10,12,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6692","BUTEMBO",12,14,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6693","BUTEMBO",12,14,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6694","BUTEMBO",12,14,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6695","BUTEMBO",12,14,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6696","BUTEMBO",12,14,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6697","BUTEMBO",12,14,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6698","BUTEMBO",12,14,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6699","BUTEMBO",12,14,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6700","BUTEMBO",14,16,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6701","BUTEMBO",14,16,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6702","BUTEMBO",14,16,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6703","BUTEMBO",14,16,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6704","BUTEMBO",14,16,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6705","BUTEMBO",14,16,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6706","BUTEMBO",14,16,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6707","BUTEMBO",14,16,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6708","BUTEMBO",16,18,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6709","BUTEMBO",16,18,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6710","BUTEMBO",16,18,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6711","BUTEMBO",16,18,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6712","BUTEMBO",16,18,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6713","BUTEMBO",16,18,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6714","BUTEMBO",16,18,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6715","BUTEMBO",16,18,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6716","BUTEMBO",18,20,"25-02-2020",0,"11","WHO","<2 weeks ago","<5 years",0,0,0,"expert 11 25-02-2020","March 2020"
"6717","BUTEMBO",18,20,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,0,0,"expert 5 21-02-2020","March 2020"
"6718","BUTEMBO",18,20,"20-02-2020",0,"8","MSF","<2 weeks ago",">5 years",0,0,0,"expert 8 20-02-2020","March 2020"
"6719","BUTEMBO",18,20,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,0,0,"expert 3 25-02-2020","March 2020"
"6720","BUTEMBO",18,20,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,0,0,"expert 9 24-02-2020","March 2020"
"6721","BUTEMBO",18,20,"18-02-2020",0,"1","LSHTM",">2 weeks ago",">5 years",0,0,0,"expert 1 18-02-2020","March 2020"
"6722","BUTEMBO",18,20,"21-02-2020",0,"4","WHO","never",">5 years",0,0,0,"expert 4 21-02-2020","March 2020"
"6723","BUTEMBO",18,20,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,0,0,"expert 13 18-02-2020","March 2020"
"6724","BUTEMBO",2,4,"21-02-2020",0,"5","WHO",">2 weeks ago","<5 years",0,11,0.06875,"expert 5 21-02-2020","March 2020"
"6725","BUTEMBO",2,4,"25-02-2020",0,"3","WHO",">2 weeks ago",">5 years",0,11,0.06875,"expert 3 25-02-2020","March 2020"
"6726","BUTEMBO",2,4,"21-02-2020",6,"4","WHO","never",">5 years",0.3,11,0.06875,"expert 4 21-02-2020","March 2020"
"6727","BUTEMBO",2,4,"20-02-2020",2,"8","MSF","<2 weeks ago",">5 years",0.1,11,0.06875,"expert 8 20-02-2020","March 2020"
"6728","BUTEMBO",2,4,"25-02-2020",1,"11","WHO","<2 weeks ago","<5 years",0.05,11,0.06875,"expert 11 25-02-2020","March 2020"
"6729","BUTEMBO",2,4,"18-02-2020",0,"13","WHO","<2 weeks ago",">5 years",0,11,0.06875,"expert 13 18-02-2020","March 2020"
"6730","BUTEMBO",2,4,"18-02-2020",2,"1","LSHTM",">2 weeks ago",">5 years",0.1,11,0.06875,"expert 1 18-02-2020","March 2020"
"6731","BUTEMBO",2,4,"24-02-2020",0,"9","MSF",">2 weeks ago",">5 years",0,11,0.06875,"expert 9 24-02-2020","March 2020"
