"","expert","HZ","low_bin","high_bin","chips","p","date","institution","last.in.field","experience.ide","expert.date","forecast.month"
"662","5","KATWA",2,4,1,0.05,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"663","5","KATWA",4,6,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"664","5","KATWA",6,8,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"665","5","KATWA",8,10,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"666","5","KATWA",36,38,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"667","5","KATWA",38,40,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"668","5","KATWA",40,42,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"669","5","KATWA",42,44,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"670","5","KATWA",44,46,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"671","5","KALUNGUTA",0,2,18,0.9,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"672","5","KALUNGUTA",2,4,2,0.1,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"673","5","KALUNGUTA",4,6,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"674","5","KALUNGUTA",6,8,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"675","5","KALUNGUTA",8,10,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"676","5","KATWA",30,32,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"677","5","KATWA",32,34,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"678","5","KATWA",34,36,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"679","5","KALUNGUTA",42,44,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"680","5","KALUNGUTA",44,46,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"681","5","KALUNGUTA",46,48,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"682","5","KALUNGUTA",48,50,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"683","5","KALUNGUTA",22,24,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"684","5","KATWA",46,48,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"685","5","KATWA",48,50,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"686","5","KALUNGUTA",30,32,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"687","5","KALUNGUTA",32,34,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"688","5","KALUNGUTA",34,36,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"689","5","KALUNGUTA",36,38,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"690","5","KALUNGUTA",38,40,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"691","5","KALUNGUTA",40,42,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"692","5","KALUNGUTA",14,16,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"693","5","KALUNGUTA",16,18,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"694","5","KALUNGUTA",18,20,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"695","5","KALUNGUTA",20,22,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"696","5","KALUNGUTA",12,14,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"697","5","KALUNGUTA",24,26,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"698","5","KALUNGUTA",26,28,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"699","5","KALUNGUTA",28,30,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"700","5","KALUNGUTA",10,12,0,0,"19-12-2019","WHO",">2 weeks ago","<5 years","expert 5 19-12-2019","January 2020"
"701","9","BUTEMBO",8,10,1,0.05,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"702","9","KATWA",30,32,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"703","9","KATWA",32,34,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"704","9","KATWA",28,30,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"705","9","BUTEMBO",0,2,3,0.15,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"706","9","BUTEMBO",2,4,4,0.2,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"707","9","BUTEMBO",4,6,9,0.45,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"708","9","BUTEMBO",6,8,3,0.15,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"709","9","KATWA",20,22,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"710","9","KATWA",22,24,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"711","9","KATWA",24,26,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"712","9","KATWA",26,28,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"713","9","BUTEMBO",14,16,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"714","9","BUTEMBO",16,18,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"715","9","BUTEMBO",18,20,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"716","9","KATWA",34,36,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"717","9","KATWA",36,38,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"718","9","KATWA",38,40,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"719","9","KATWA",40,42,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"720","9","KATWA",42,44,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"721","9","KATWA",44,46,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"722","9","KATWA",46,48,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"723","9","KATWA",48,50,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"724","9","BUTEMBO",10,12,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"725","9","BUTEMBO",12,14,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"726","9","BUTEMBO",40,42,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"727","9","BUTEMBO",42,44,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"728","9","BUTEMBO",44,46,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"729","9","BUTEMBO",46,48,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"730","9","BUTEMBO",48,50,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"731","9","KATWA",10,12,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"732","9","KATWA",12,14,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"733","9","KATWA",14,16,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"734","9","KATWA",16,18,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"735","9","KATWA",18,20,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"736","9","BUTEMBO",32,34,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"737","9","BUTEMBO",34,36,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"738","9","BUTEMBO",36,38,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"739","9","BUTEMBO",38,40,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"740","9","KATWA",0,2,3,0.15,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"741","9","KATWA",2,4,4,0.2,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"742","9","KATWA",4,6,9,0.45,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"743","9","BUTEMBO",20,22,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"744","9","BUTEMBO",22,24,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"745","9","BUTEMBO",24,26,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"746","9","BUTEMBO",26,28,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"747","9","BUTEMBO",28,30,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"748","9","BUTEMBO",30,32,0,0,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"749","9","KATWA",8,10,1,0.05,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"750","9","KATWA",6,8,3,0.15,"23-12-2019","MSF",">2 weeks ago",">5 years","expert 9 23-12-2019","January 2020"
"751","11","OICHA",4,6,8,0.4,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"752","11","OICHA",6,8,1,0.05,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"753","11","OICHA",8,10,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"754","11","OICHA",10,12,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"755","11","OICHA",12,14,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"756","11","OICHA",22,24,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"757","11","OICHA",24,26,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"758","11","OICHA",0,2,1,0.05,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"759","11","OICHA",2,4,10,0.5,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"760","11","OICHA",30,32,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"761","11","OICHA",32,34,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"762","11","OICHA",34,36,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"763","11","OICHA",36,38,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"764","11","OICHA",38,40,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"765","11","OICHA",14,16,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"766","11","OICHA",16,18,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"767","11","OICHA",18,20,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"768","11","OICHA",20,22,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"769","11","OICHA",48,50,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"770","11","OICHA",40,42,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"771","11","OICHA",26,28,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"772","11","OICHA",28,30,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"773","11","OICHA",46,48,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"774","11","OICHA",42,44,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"775","11","OICHA",44,46,0,0,"22-01-2020","WHO","<2 weeks ago","<5 years","expert 11 22-01-2020","February 2020"
"776","12","OICHA",2,4,8,0.4,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"777","12","OICHA",10,12,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"778","12","OICHA",12,14,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"779","12","OICHA",14,16,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"780","12","OICHA",16,18,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"781","12","OICHA",18,20,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"782","12","OICHA",0,2,11,0.55,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"783","12","OICHA",28,30,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"784","12","OICHA",4,6,1,0.05,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"785","12","OICHA",6,8,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"786","12","OICHA",8,10,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"787","12","OICHA",34,36,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"788","12","OICHA",36,38,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"789","12","OICHA",38,40,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"790","12","OICHA",40,42,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"791","12","OICHA",42,44,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"792","12","OICHA",20,22,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"793","12","OICHA",22,24,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"794","12","OICHA",24,26,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"795","12","OICHA",26,28,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"796","12","OICHA",44,46,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"797","12","OICHA",30,32,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"798","12","OICHA",32,34,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"799","12","OICHA",46,48,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"800","12","OICHA",48,50,0,0,"16-01-2020","LSHTM",">2 weeks ago",">5 years","expert 12 16-01-2020","February 2020"
"801","14","OICHA",30,32,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"802","14","OICHA",40,42,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"803","14","OICHA",32,34,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"804","14","OICHA",48,50,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"805","14","OICHA",42,44,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"806","14","OICHA",44,46,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"807","14","OICHA",46,48,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"808","14","OICHA",0,2,6,0.3,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"809","14","OICHA",2,4,6,0.3,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"810","14","OICHA",4,6,4,0.2,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"811","14","OICHA",34,36,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"812","14","OICHA",36,38,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"813","14","OICHA",38,40,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"814","14","OICHA",12,14,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"815","14","OICHA",14,16,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"816","14","OICHA",16,18,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"817","14","OICHA",18,20,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"818","14","OICHA",20,22,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"819","14","OICHA",22,24,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"820","14","OICHA",24,26,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"821","14","OICHA",26,28,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"822","14","OICHA",28,30,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"823","14","OICHA",6,8,4,0.2,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"824","14","OICHA",8,10,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"825","14","OICHA",10,12,0,0,"28-01-2020","WHO","<2 weeks ago",">5 years","expert 14 28-01-2020","February 2020"
"826","2","OICHA",0,2,4,0.2,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"827","2","OICHA",2,4,12,0.6,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"828","2","OICHA",4,6,4,0.2,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"829","2","OICHA",6,8,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"830","2","OICHA",8,10,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"831","2","OICHA",10,12,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"832","2","OICHA",12,14,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"833","2","OICHA",14,16,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"834","2","OICHA",16,18,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"835","2","OICHA",18,20,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"836","2","OICHA",20,22,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"837","2","OICHA",22,24,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"838","2","OICHA",24,26,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"839","2","OICHA",26,28,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"840","2","OICHA",28,30,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"841","2","OICHA",30,32,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"842","2","OICHA",32,34,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"843","2","OICHA",34,36,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"844","2","OICHA",36,38,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"845","2","OICHA",38,40,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"846","2","OICHA",40,42,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"847","2","OICHA",42,44,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"848","2","OICHA",44,46,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"849","2","OICHA",46,48,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"850","2","OICHA",48,50,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"851","2","BIENA",16,18,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"852","2","BIENA",18,20,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"853","2","BIENA",20,22,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"854","2","BIENA",22,24,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"855","2","BIENA",24,26,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"856","2","BIENA",0,2,14,0.7,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"857","2","BIENA",2,4,3,0.15,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"858","2","BIENA",4,6,2,0.1,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"859","2","BIENA",6,8,1,0.05,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"860","2","BIENA",8,10,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"861","2","BIENA",10,12,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"862","2","BIENA",12,14,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"863","2","BIENA",14,16,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"864","2","BIENA",42,44,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"865","2","BIENA",44,46,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"866","2","BIENA",46,48,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"867","2","BIENA",48,50,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"868","2","BIENA",32,34,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"869","2","BIENA",26,28,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"870","2","BIENA",28,30,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"871","2","BIENA",30,32,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"872","2","BIENA",40,42,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"873","2","BIENA",34,36,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"874","2","BIENA",36,38,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"875","2","BIENA",38,40,0,0,"16-01-2020","WHO","<2 weeks ago",">5 years","expert 2 16-01-2020","February 2020"
"876","3","LOLWA",18,20,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"877","3","LOLWA",20,22,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"878","3","LOLWA",22,24,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"879","3","LOLWA",0,2,20,1,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"880","3","LOLWA",2,4,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
"881","3","LOLWA",4,6,0,0,"15-01-2020","WHO",">2 weeks ago",">5 years","expert 3 15-01-2020","February 2020"
